,a_length_bin,a_V_segment_spec,a_V_segment_agg,a_kidera1,a_kidera2,a_kidera3,a_kidera4,a_kidera5,a_kidera6,a_kidera7,a_kidera8,a_kidera9,a_kidera10,b_length_bin,b_V_segment_spec,b_V_segment_agg,b_kidera1,b_kidera2,b_kidera3,b_kidera4,b_kidera5,b_kidera6,b_kidera7,b_kidera8,b_kidera9,b_kidera10,are_paired
2136,5.0,2.0,3.0,4.0,5.0,1.0,6.0,5.0,1.0,5.0,3.0,4.0,6.0,1.0,1.0,2.0,5.0,5.0,4.0,2.0,4.0,4.0,5.0,4.0,5.0,3.0,1.0
2137,5.0,1.0,0.0,4.0,7.0,6.0,5.0,5.0,6.0,3.0,2.0,2.0,3.0,7.0,3.0,0.0,6.0,3.0,5.0,4.0,4.0,5.0,7.0,7.0,4.0,5.0,1.0
2138,5.0,7.0,0.0,5.0,5.0,5.0,5.0,7.0,4.0,4.0,4.0,4.0,5.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,4.0,4.0,6.0,3.0,7.0,1.0
2139,6.0,1.0,0.0,6.0,2.0,4.0,6.0,5.0,3.0,4.0,5.0,2.0,4.0,1.0,1.0,2.0,5.0,6.0,6.0,4.0,2.0,6.0,3.0,5.0,3.0,3.0,1.0
2140,5.0,5.0,6.0,4.0,3.0,6.0,6.0,7.0,4.0,7.0,3.0,2.0,4.0,3.0,0.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,6.0,4.0,5.0,1.0
2141,6.0,1.0,1.0,7.0,2.0,3.0,5.0,6.0,4.0,8.0,7.0,1.0,3.0,1.0,1.0,2.0,4.0,5.0,7.0,6.0,3.0,6.0,2.0,3.0,4.0,3.0,1.0
2142,5.0,1.0,0.0,5.0,6.0,4.0,6.0,4.0,7.0,5.0,5.0,1.0,3.0,7.0,3.0,0.0,6.0,3.0,5.0,4.0,4.0,5.0,7.0,7.0,4.0,5.0,1.0
2143,4.0,7.0,4.0,4.0,5.0,7.0,5.0,6.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,8.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,5.0,4.0,6.0,1.0
2144,5.0,9.0,0.0,6.0,6.0,4.0,5.0,7.0,3.0,7.0,4.0,6.0,3.0,4.0,3.0,0.0,2.0,3.0,5.0,3.0,3.0,5.0,3.0,5.0,4.0,6.0,1.0
2145,5.0,9.0,3.0,6.0,4.0,6.0,6.0,7.0,3.0,4.0,4.0,3.0,5.0,3.0,1.0,2.0,6.0,3.0,5.0,5.0,4.0,6.0,5.0,6.0,2.0,4.0,1.0
2146,6.0,1.0,1.0,5.0,2.0,3.0,5.0,6.0,4.0,7.0,6.0,2.0,2.0,1.0,7.0,7.0,4.0,7.0,4.0,6.0,4.0,5.0,6.0,6.0,2.0,4.0,1.0
2147,5.0,7.0,0.0,5.0,4.0,5.0,6.0,6.0,4.0,5.0,5.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,1.0,4.0,4.0,6.0,1.0
2148,5.0,7.0,0.0,6.0,3.0,5.0,5.0,6.0,4.0,5.0,5.0,3.0,4.0,2.0,2.0,8.0,4.0,4.0,2.0,5.0,1.0,4.0,1.0,4.0,5.0,6.0,1.0
2149,5.0,9.0,0.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,2.0,7.0,2.0,5.0,1.0,5.0,4.0,5.0,5.0,3.0,1.0
2150,5.0,1.0,0.0,5.0,6.0,4.0,8.0,4.0,7.0,6.0,4.0,3.0,4.0,7.0,3.0,0.0,7.0,2.0,5.0,4.0,5.0,4.0,5.0,6.0,2.0,4.0,1.0
2151,6.0,1.0,0.0,7.0,1.0,3.0,6.0,5.0,3.0,5.0,6.0,1.0,4.0,3.0,2.0,6.0,3.0,4.0,6.0,4.0,2.0,2.0,4.0,4.0,4.0,7.0,1.0
2152,4.0,4.0,0.0,5.0,5.0,4.0,6.0,7.0,5.0,5.0,6.0,5.0,6.0,3.0,4.0,9.0,6.0,2.0,4.0,3.0,4.0,4.0,6.0,6.0,3.0,6.0,1.0
2153,3.0,9.0,3.0,5.0,3.0,5.0,4.0,6.0,2.0,8.0,8.0,2.0,6.0,3.0,5.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,3.0,4.0,1.0
2154,6.0,2.0,4.0,5.0,6.0,4.0,7.0,6.0,3.0,8.0,6.0,4.0,3.0,4.0,3.0,0.0,7.0,2.0,5.0,3.0,5.0,4.0,7.0,7.0,2.0,5.0,1.0
2155,3.0,1.0,3.0,6.0,4.0,6.0,4.0,5.0,3.0,4.0,3.0,2.0,7.0,1.0,0.0,1.0,5.0,3.0,5.0,4.0,7.0,6.0,4.0,5.0,5.0,1.0,1.0
2156,6.0,3.0,0.0,7.0,4.0,4.0,5.0,7.0,4.0,4.0,6.0,1.0,5.0,3.0,2.0,1.0,6.0,4.0,5.0,3.0,4.0,6.0,7.0,7.0,4.0,5.0,1.0
2157,5.0,3.0,0.0,5.0,6.0,5.0,5.0,7.0,2.0,5.0,3.0,6.0,5.0,3.0,8.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,1.0
2158,4.0,7.0,4.0,5.0,4.0,8.0,7.0,8.0,4.0,2.0,3.0,4.0,4.0,3.0,2.0,8.0,4.0,3.0,3.0,4.0,2.0,3.0,1.0,3.0,4.0,6.0,1.0
2159,6.0,1.0,0.0,4.0,4.0,3.0,7.0,5.0,5.0,6.0,4.0,2.0,5.0,7.0,3.0,0.0,7.0,2.0,5.0,4.0,5.0,4.0,5.0,6.0,2.0,4.0,1.0
2160,3.0,9.0,4.0,4.0,7.0,7.0,3.0,8.0,6.0,4.0,5.0,4.0,4.0,3.0,8.0,6.0,4.0,5.0,8.0,4.0,4.0,4.0,3.0,5.0,5.0,7.0,1.0
2161,5.0,8.0,0.0,7.0,6.0,6.0,5.0,7.0,5.0,4.0,6.0,5.0,2.0,2.0,2.0,4.0,7.0,7.0,5.0,6.0,3.0,4.0,3.0,4.0,6.0,4.0,1.0
2162,3.0,1.0,7.0,3.0,5.0,1.0,5.0,4.0,6.0,4.0,4.0,7.0,4.0,0.0,8.0,2.0,5.0,6.0,8.0,6.0,2.0,6.0,4.0,6.0,5.0,6.0,1.0
2163,5.0,3.0,2.0,5.0,7.0,5.0,7.0,3.0,5.0,5.0,5.0,8.0,2.0,2.0,4.0,0.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,1.0
2164,6.0,0.0,1.0,6.0,3.0,4.0,4.0,5.0,2.0,5.0,5.0,1.0,6.0,0.0,5.0,2.0,6.0,6.0,4.0,6.0,3.0,5.0,3.0,6.0,5.0,4.0,1.0
2165,6.0,8.0,0.0,7.0,3.0,3.0,6.0,7.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,6.0,5.0,5.0,6.0,4.0,5.0,3.0,3.0,1.0
2166,7.0,1.0,6.0,6.0,4.0,3.0,4.0,7.0,3.0,8.0,6.0,1.0,7.0,3.0,1.0,4.0,8.0,5.0,8.0,1.0,4.0,4.0,4.0,7.0,3.0,6.0,1.0
2167,4.0,6.0,0.0,5.0,7.0,7.0,6.0,3.0,5.0,5.0,4.0,8.0,3.0,3.0,1.0,2.0,3.0,5.0,6.0,4.0,2.0,3.0,3.0,3.0,5.0,4.0,1.0
2168,3.0,1.0,7.0,4.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,0.0,2.0,1.0,6.0,3.0,4.0,4.0,7.0,6.0,5.0,4.0,4.0,1.0,1.0
2169,5.0,9.0,0.0,6.0,7.0,4.0,4.0,7.0,3.0,6.0,5.0,6.0,1.0,4.0,3.0,2.0,5.0,4.0,4.0,5.0,2.0,6.0,4.0,7.0,5.0,7.0,1.0
2170,5.0,5.0,6.0,6.0,3.0,2.0,7.0,5.0,4.0,5.0,5.0,3.0,6.0,3.0,3.0,1.0,5.0,6.0,4.0,3.0,3.0,5.0,2.0,6.0,3.0,5.0,1.0
2171,4.0,1.0,7.0,4.0,7.0,3.0,8.0,5.0,9.0,5.0,6.0,7.0,0.0,0.0,8.0,2.0,4.0,6.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,1.0
2172,6.0,0.0,1.0,7.0,5.0,5.0,2.0,6.0,1.0,6.0,2.0,4.0,7.0,0.0,8.0,2.0,5.0,2.0,2.0,5.0,3.0,6.0,7.0,8.0,4.0,4.0,1.0
2173,5.0,2.0,3.0,7.0,5.0,3.0,5.0,6.0,5.0,6.0,7.0,5.0,4.0,1.0,7.0,6.0,5.0,5.0,4.0,3.0,2.0,4.0,5.0,5.0,3.0,6.0,1.0
2174,5.0,3.0,0.0,6.0,4.0,3.0,5.0,5.0,2.0,7.0,5.0,3.0,6.0,3.0,8.0,3.0,6.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,1.0
2175,3.0,9.0,3.0,5.0,6.0,3.0,6.0,7.0,9.0,5.0,7.0,4.0,5.0,3.0,1.0,2.0,5.0,2.0,4.0,4.0,4.0,4.0,6.0,6.0,2.0,5.0,1.0
2176,6.0,1.0,2.0,2.0,4.0,3.0,7.0,5.0,3.0,5.0,5.0,4.0,5.0,1.0,4.0,9.0,5.0,4.0,3.0,2.0,5.0,2.0,3.0,4.0,5.0,6.0,1.0
2177,5.0,2.0,3.0,5.0,5.0,5.0,6.0,8.0,4.0,5.0,5.0,3.0,7.0,5.0,1.0,2.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,5.0,1.0
2178,5.0,1.0,0.0,5.0,5.0,6.0,8.0,5.0,4.0,6.0,3.0,4.0,7.0,0.0,1.0,2.0,5.0,0.0,3.0,3.0,5.0,2.0,6.0,5.0,3.0,6.0,1.0
2179,6.0,1.0,3.0,4.0,5.0,2.0,5.0,4.0,5.0,4.0,2.0,2.0,3.0,2.0,3.0,0.0,6.0,3.0,5.0,4.0,4.0,5.0,7.0,7.0,4.0,5.0,1.0
2180,6.0,9.0,0.0,8.0,5.0,4.0,7.0,8.0,2.0,6.0,3.0,2.0,6.0,4.0,8.0,3.0,5.0,4.0,1.0,4.0,4.0,6.0,4.0,5.0,6.0,3.0,1.0
2181,5.0,3.0,0.0,5.0,7.0,4.0,7.0,4.0,7.0,6.0,6.0,5.0,3.0,3.0,8.0,3.0,4.0,6.0,3.0,4.0,3.0,5.0,5.0,6.0,6.0,4.0,1.0
2182,5.0,7.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,4.0,4.0,6.0,3.0,7.0,1.0
2183,3.0,9.0,3.0,5.0,4.0,5.0,4.0,5.0,3.0,6.0,5.0,5.0,5.0,3.0,1.0,2.0,6.0,6.0,4.0,5.0,5.0,6.0,7.0,6.0,4.0,4.0,1.0
2184,4.0,7.0,0.0,5.0,6.0,4.0,5.0,3.0,4.0,5.0,5.0,8.0,1.0,1.0,8.0,1.0,7.0,4.0,5.0,2.0,4.0,5.0,7.0,7.0,2.0,4.0,1.0
2185,5.0,2.0,9.0,4.0,4.0,3.0,6.0,5.0,2.0,1.0,1.0,3.0,5.0,3.0,2.0,6.0,2.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,6.0,4.0,1.0
2186,5.0,5.0,8.0,3.0,4.0,6.0,7.0,6.0,5.0,6.0,2.0,3.0,4.0,3.0,0.0,3.0,5.0,4.0,4.0,5.0,4.0,2.0,2.0,4.0,5.0,5.0,1.0
2187,5.0,1.0,0.0,7.0,6.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,1.0,2.0,8.0,8.0,3.0,6.0,5.0,3.0,5.0,6.0,7.0,1.0,7.0,1.0
2188,3.0,9.0,3.0,5.0,3.0,5.0,4.0,6.0,2.0,6.0,6.0,2.0,6.0,3.0,0.0,0.0,6.0,6.0,4.0,3.0,6.0,5.0,4.0,5.0,4.0,3.0,1.0
2189,5.0,8.0,0.0,6.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,2.0,8.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,5.0,4.0,6.0,1.0
2190,5.0,9.0,0.0,6.0,6.0,4.0,5.0,7.0,3.0,7.0,4.0,6.0,3.0,4.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,5.0,7.0,4.0,5.0,1.0
2191,5.0,7.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,7.0,1.0
2192,6.0,3.0,0.0,7.0,4.0,6.0,4.0,7.0,2.0,5.0,6.0,2.0,6.0,2.0,0.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,1.0
2193,7.0,2.0,3.0,6.0,4.0,3.0,5.0,5.0,3.0,4.0,3.0,2.0,5.0,1.0,2.0,8.0,5.0,1.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,6.0,1.0
2194,5.0,7.0,4.0,5.0,4.0,4.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,3.0,3.0,5.0,3.0,6.0,1.0
2195,6.0,2.0,3.0,6.0,5.0,2.0,6.0,5.0,3.0,4.0,3.0,1.0,5.0,1.0,0.0,0.0,6.0,6.0,4.0,7.0,6.0,8.0,6.0,3.0,6.0,3.0,1.0
2196,6.0,2.0,0.0,3.0,3.0,3.0,6.0,4.0,3.0,6.0,4.0,3.0,4.0,4.0,4.0,0.0,6.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,1.0
2197,5.0,7.0,0.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,3.0,2.0,9.0,1.0,6.0,2.0,3.0,1.0,4.0,4.0,8.0,5.0,4.0,7.0,1.0
2198,6.0,9.0,3.0,5.0,7.0,4.0,6.0,5.0,6.0,1.0,5.0,5.0,1.0,3.0,4.0,6.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,7.0,3.0,5.0,1.0
2199,4.0,1.0,0.0,7.0,2.0,4.0,5.0,6.0,5.0,7.0,8.0,2.0,3.0,1.0,1.0,2.0,3.0,6.0,5.0,4.0,2.0,5.0,3.0,4.0,6.0,2.0,1.0
2200,5.0,7.0,4.0,5.0,4.0,4.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,1.0,3.0,5.0,4.0,4.0,1.0,3.0,3.0,4.0,5.0,6.0,1.0
2201,6.0,1.0,4.0,6.0,5.0,5.0,6.0,7.0,4.0,7.0,6.0,1.0,7.0,1.0,3.0,0.0,6.0,2.0,5.0,3.0,5.0,4.0,6.0,7.0,3.0,4.0,1.0
2202,5.0,7.0,4.0,6.0,3.0,5.0,5.0,6.0,4.0,5.0,5.0,3.0,4.0,3.0,9.0,1.0,3.0,6.0,4.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,1.0
2203,5.0,3.0,0.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,2.0,3.0,3.0,8.0,3.0,5.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,6.0,1.0
2204,5.0,9.0,0.0,5.0,6.0,5.0,5.0,5.0,2.0,2.0,4.0,5.0,5.0,4.0,1.0,2.0,6.0,3.0,4.0,4.0,4.0,4.0,7.0,6.0,4.0,5.0,1.0
2205,6.0,1.0,2.0,8.0,2.0,4.0,5.0,6.0,5.0,6.0,8.0,1.0,4.0,1.0,1.0,2.0,4.0,6.0,6.0,5.0,3.0,5.0,2.0,4.0,5.0,3.0,1.0
2206,3.0,9.0,3.0,4.0,5.0,4.0,7.0,6.0,4.0,7.0,4.0,4.0,6.0,3.0,5.0,8.0,7.0,4.0,5.0,4.0,4.0,4.0,2.0,6.0,2.0,4.0,1.0
2207,5.0,5.0,6.0,4.0,3.0,6.0,6.0,7.0,4.0,7.0,3.0,2.0,4.0,3.0,0.0,3.0,5.0,5.0,5.0,7.0,6.0,7.0,3.0,4.0,5.0,0.0,1.0
2208,5.0,1.0,2.0,7.0,3.0,4.0,5.0,5.0,4.0,6.0,7.0,4.0,2.0,1.0,1.0,2.0,6.0,5.0,7.0,7.0,3.0,6.0,3.0,3.0,4.0,5.0,1.0
2209,5.0,7.0,4.0,6.0,3.0,5.0,5.0,6.0,4.0,5.0,5.0,3.0,4.0,3.0,4.0,0.0,3.0,4.0,3.0,5.0,3.0,4.0,2.0,3.0,5.0,4.0,1.0
2210,6.0,6.0,0.0,7.0,5.0,5.0,5.0,9.0,4.0,3.0,5.0,2.0,6.0,3.0,2.0,1.0,6.0,4.0,5.0,3.0,4.0,6.0,7.0,7.0,4.0,5.0,1.0
2211,6.0,9.0,4.0,6.0,4.0,5.0,4.0,5.0,3.0,2.0,5.0,1.0,4.0,3.0,4.0,6.0,4.0,4.0,5.0,4.0,4.0,5.0,2.0,6.0,4.0,5.0,1.0
2212,5.0,2.0,1.0,2.0,4.0,4.0,5.0,7.0,3.0,6.0,3.0,4.0,2.0,5.0,0.0,0.0,5.0,5.0,4.0,4.0,5.0,7.0,6.0,4.0,3.0,4.0,1.0
2213,7.0,9.0,2.0,6.0,4.0,4.0,7.0,5.0,3.0,7.0,3.0,4.0,5.0,4.0,3.0,0.0,5.0,7.0,4.0,6.0,2.0,4.0,2.0,4.0,5.0,6.0,1.0
2214,6.0,2.0,5.0,3.0,8.0,4.0,6.0,5.0,7.0,3.0,3.0,2.0,4.0,5.0,4.0,6.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,1.0
2215,6.0,1.0,0.0,6.0,5.0,3.0,8.0,7.0,6.0,7.0,6.0,3.0,6.0,7.0,3.0,0.0,7.0,2.0,5.0,4.0,5.0,4.0,5.0,6.0,2.0,4.0,1.0
2216,4.0,1.0,0.0,5.0,7.0,6.0,3.0,5.0,2.0,3.0,5.0,6.0,4.0,7.0,3.0,1.0,7.0,2.0,5.0,4.0,4.0,4.0,5.0,6.0,2.0,6.0,1.0
2217,4.0,8.0,0.0,4.0,6.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,0.0,8.0,3.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0,6.0,1.0
2218,5.0,1.0,1.0,6.0,6.0,4.0,6.0,9.0,4.0,4.0,4.0,3.0,6.0,1.0,0.0,0.0,7.0,3.0,6.0,3.0,4.0,4.0,2.0,5.0,4.0,4.0,1.0
2219,6.0,2.0,0.0,7.0,3.0,3.0,6.0,5.0,3.0,3.0,4.0,2.0,5.0,8.0,3.0,0.0,6.0,7.0,5.0,6.0,4.0,5.0,3.0,4.0,6.0,4.0,1.0
2220,4.0,7.0,0.0,2.0,7.0,4.0,6.0,3.0,4.0,6.0,3.0,6.0,7.0,0.0,0.0,1.0,4.0,5.0,5.0,5.0,4.0,5.0,2.0,4.0,4.0,3.0,1.0
2221,4.0,9.0,3.0,5.0,5.0,5.0,6.0,6.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,1.0
2222,5.0,7.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,0.0,3.0,6.0,4.0,7.0,0.0,5.0,3.0,4.0,6.0,7.0,1.0
2223,3.0,6.0,1.0,6.0,7.0,7.0,3.0,6.0,3.0,4.0,6.0,7.0,5.0,3.0,3.0,2.0,7.0,3.0,4.0,5.0,3.0,6.0,4.0,6.0,3.0,5.0,1.0
2224,5.0,7.0,0.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,3.0,5.0,3.0,3.0,1.0,4.0,2.0,4.0,3.0,6.0,1.0
2225,3.0,9.0,0.0,6.0,8.0,3.0,7.0,6.0,7.0,7.0,6.0,7.0,2.0,1.0,3.0,8.0,5.0,3.0,3.0,3.0,5.0,4.0,5.0,6.0,5.0,3.0,1.0
2226,2.0,3.0,0.0,4.0,7.0,3.0,3.0,4.0,2.0,5.0,5.0,8.0,7.0,3.0,2.0,1.0,5.0,3.0,5.0,3.0,2.0,6.0,5.0,4.0,4.0,7.0,1.0
2227,5.0,6.0,3.0,5.0,3.0,6.0,5.0,7.0,2.0,3.0,5.0,1.0,7.0,2.0,3.0,1.0,4.0,3.0,3.0,5.0,4.0,5.0,6.0,7.0,2.0,4.0,1.0
2228,5.0,1.0,2.0,4.0,4.0,7.0,6.0,5.0,3.0,6.0,5.0,3.0,5.0,3.0,8.0,2.0,5.0,3.0,5.0,3.0,3.0,3.0,7.0,5.0,4.0,8.0,1.0
2229,5.0,3.0,0.0,7.0,3.0,3.0,6.0,6.0,3.0,8.0,6.0,3.0,5.0,3.0,8.0,3.0,4.0,3.0,3.0,1.0,5.0,3.0,6.0,4.0,6.0,3.0,1.0
2230,5.0,1.0,0.0,7.0,3.0,5.0,5.0,6.0,4.0,4.0,4.0,2.0,3.0,2.0,1.0,1.0,6.0,3.0,4.0,6.0,7.0,8.0,5.0,5.0,5.0,3.0,1.0
2231,3.0,1.0,7.0,3.0,6.0,1.0,6.0,5.0,7.0,4.0,5.0,8.0,5.0,0.0,8.0,2.0,7.0,5.0,7.0,7.0,2.0,7.0,6.0,6.0,4.0,7.0,1.0
2232,6.0,7.0,0.0,7.0,5.0,5.0,6.0,5.0,3.0,5.0,7.0,3.0,6.0,0.0,4.0,9.0,5.0,4.0,6.0,6.0,3.0,6.0,3.0,5.0,4.0,2.0,1.0
2233,5.0,7.0,0.0,5.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,6.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,3.0,1.0
2234,3.0,6.0,0.0,5.0,4.0,1.0,7.0,4.0,8.0,5.0,5.0,5.0,6.0,1.0,5.0,8.0,6.0,6.0,6.0,4.0,4.0,5.0,2.0,5.0,3.0,6.0,1.0
2235,5.0,7.0,0.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,3.0,2.0,9.0,1.0,3.0,5.0,3.0,2.0,1.0,3.0,4.0,5.0,3.0,6.0,1.0
2236,5.0,7.0,0.0,6.0,6.0,7.0,6.0,6.0,5.0,5.0,5.0,5.0,3.0,1.0,8.0,6.0,5.0,4.0,5.0,3.0,5.0,4.0,5.0,7.0,4.0,4.0,1.0
2237,6.0,9.0,3.0,4.0,5.0,4.0,6.0,6.0,3.0,6.0,4.0,5.0,5.0,3.0,2.0,4.0,5.0,7.0,6.0,7.0,4.0,6.0,3.0,4.0,4.0,3.0,1.0
2238,3.0,9.0,0.0,7.0,7.0,5.0,7.0,5.0,6.0,7.0,6.0,6.0,2.0,1.0,3.0,8.0,8.0,2.0,8.0,3.0,5.0,4.0,4.0,7.0,1.0,7.0,1.0
2239,5.0,6.0,3.0,6.0,3.0,6.0,4.0,8.0,2.0,4.0,5.0,2.0,7.0,2.0,8.0,1.0,9.0,2.0,5.0,3.0,5.0,5.0,8.0,9.0,3.0,7.0,1.0
2240,4.0,0.0,1.0,6.0,4.0,5.0,7.0,7.0,4.0,5.0,4.0,4.0,4.0,0.0,7.0,1.0,3.0,5.0,5.0,5.0,4.0,3.0,6.0,5.0,4.0,4.0,1.0
2241,6.0,5.0,8.0,3.0,4.0,5.0,7.0,5.0,5.0,5.0,3.0,3.0,4.0,3.0,0.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,5.0,5.0,4.0,6.0,1.0
2242,4.0,1.0,0.0,7.0,2.0,4.0,5.0,6.0,5.0,7.0,8.0,2.0,3.0,1.0,5.0,8.0,7.0,3.0,5.0,5.0,4.0,5.0,3.0,5.0,2.0,5.0,1.0
2243,5.0,7.0,0.0,5.0,4.0,4.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,7.0,8.0,3.0,4.0,6.0,3.0,4.0,3.0,5.0,5.0,6.0,6.0,4.0,0.0
2244,5.0,3.0,0.0,6.0,4.0,6.0,5.0,7.0,3.0,7.0,8.0,0.0,8.0,3.0,0.0,3.0,4.0,4.0,3.0,4.0,5.0,6.0,4.0,6.0,5.0,5.0,0.0
2245,7.0,2.0,3.0,5.0,4.0,4.0,7.0,6.0,3.0,4.0,4.0,2.0,4.0,1.0,8.0,6.0,5.0,5.0,8.0,5.0,7.0,6.0,3.0,3.0,4.0,3.0,0.0
2246,5.0,2.0,6.0,5.0,2.0,4.0,5.0,6.0,2.0,5.0,7.0,1.0,6.0,3.0,0.0,1.0,6.0,3.0,3.0,1.0,4.0,2.0,7.0,6.0,5.0,5.0,0.0
2247,3.0,9.0,4.0,4.0,6.0,8.0,6.0,6.0,5.0,2.0,4.0,6.0,5.0,1.0,1.0,2.0,4.0,6.0,6.0,5.0,6.0,7.0,2.0,4.0,6.0,3.0,0.0
2248,5.0,6.0,1.0,4.0,4.0,3.0,6.0,7.0,4.0,3.0,4.0,3.0,6.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,6.0,0.0
2249,6.0,1.0,3.0,6.0,7.0,6.0,7.0,7.0,5.0,5.0,6.0,4.0,5.0,0.0,0.0,0.0,2.0,3.0,5.0,2.0,4.0,4.0,2.0,5.0,6.0,4.0,0.0
2250,5.0,7.0,0.0,4.0,4.0,6.0,5.0,6.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,6.0,4.0,5.0,5.0,4.0,4.0,6.0,6.0,3.0,5.0,0.0
2251,6.0,1.0,3.0,6.0,7.0,4.0,9.0,6.0,7.0,7.0,5.0,2.0,5.0,3.0,2.0,1.0,4.0,4.0,4.0,3.0,2.0,5.0,5.0,4.0,5.0,8.0,0.0
2252,5.0,8.0,0.0,7.0,4.0,5.0,5.0,6.0,3.0,4.0,6.0,3.0,4.0,0.0,2.0,1.0,2.0,3.0,4.0,3.0,5.0,5.0,3.0,6.0,5.0,5.0,0.0
2253,5.0,0.0,1.0,6.0,5.0,6.0,4.0,8.0,2.0,7.0,7.0,3.0,5.0,7.0,3.0,0.0,6.0,3.0,5.0,4.0,4.0,5.0,7.0,7.0,4.0,5.0,0.0
2254,6.0,1.0,0.0,8.0,5.0,4.0,5.0,7.0,4.0,6.0,5.0,2.0,5.0,1.0,6.0,4.0,6.0,2.0,5.0,4.0,7.0,7.0,4.0,5.0,3.0,3.0,0.0
2255,7.0,1.0,0.0,7.0,5.0,4.0,8.0,5.0,5.0,8.0,7.0,1.0,7.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,0.0
2256,5.0,8.0,7.0,5.0,3.0,7.0,5.0,7.0,3.0,6.0,7.0,1.0,7.0,7.0,3.0,1.0,6.0,3.0,5.0,5.0,3.0,5.0,1.0,5.0,3.0,5.0,0.0
2257,6.0,1.0,0.0,5.0,4.0,4.0,8.0,6.0,5.0,7.0,5.0,3.0,5.0,3.0,0.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,5.0,5.0,4.0,6.0,0.0
2258,5.0,7.0,0.0,6.0,3.0,5.0,5.0,6.0,4.0,5.0,5.0,3.0,4.0,2.0,3.0,0.0,8.0,2.0,4.0,3.0,6.0,4.0,5.0,6.0,3.0,4.0,0.0
2259,4.0,2.0,3.0,6.0,5.0,2.0,5.0,5.0,1.0,3.0,3.0,3.0,7.0,2.0,1.0,2.0,6.0,2.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,0.0
